class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
PersonAddress,PersonAddress,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttribute,PersonAttribute,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
implementation,implementation,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
in,in,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
in,in,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DefaultComparator,DefaultComparator,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeType,PersonAttributeType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DefaultComparator,DefaultComparator,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonName,PersonName,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DefaultComparator,DefaultComparator,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Privilege,Privilege,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
will,will,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PrivilegeListener,PrivilegeListener,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Program,Program,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProgramAttributeType,ProgramAttributeType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProgramWorkflow,ProgramWorkflow,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProgramWorkflowState,ProgramWorkflowState,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Provider,Provider,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProviderAttribute,ProviderAttribute,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProviderAttributeType,ProviderAttributeType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProviderRole,ProviderRole,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ReferralOrder,ReferralOrder,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Relationship,Relationship,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
implementation,implementation,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RelationshipType,RelationshipType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Retireable,Retireable,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Role,Role,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ServiceOrder,ServiceOrder,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Laterality,Laterality,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
implementation,implementation,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SimpleDosingInstructions,SimpleDosingInstructions,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestOrder,TestOrder,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
User,User,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
are,are,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
UserSessionListener,UserSessionListener,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Event,Event,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Status,Status,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Visit,Visit,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VisitAttribute,VisitAttribute,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VisitAttributeType,VisitAttributeType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VisitType,VisitType,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Voidable,Voidable,org.openmrs,False,0.95,Class appears to be correctly placed,org.openmrs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AddOnStartup,AddOnStartup,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AllowDirectAccess,AllowDirectAccess,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AllowEmptyStrings,AllowEmptyStrings,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AllowLeadingOrTrailingWhitespace,AllowLeadingOrTrailingWhitespace,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Authorized,Authorized,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AuthorizedAnnotationAttributes,AuthorizedAnnotationAttributes,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ClassWithDisableHandlersAnnotation,ClassWithDisableHandlersAnnotation,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DisableHandlers,DisableHandlers,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
or,or,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
has,has,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
and,and,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
metadata,metadata,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderValidator,OrderValidator,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Handler,Handler,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
has,has,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HasAddOnStartupPrivileges,HasAddOnStartupPrivileges,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Independent,Independent,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Logging,Logging,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfile,OpenmrsProfile,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileExcludeFilter,OpenmrsProfileExcludeFilter,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsProfileIncludeFilter,OpenmrsProfileIncludeFilter,org.openmrs.annotation,False,0.95,Class appears to be correctly placed,org.openmrs.annotation,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
provides,provides,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AuthorizationAdvice,AuthorizationAdvice,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
and,and,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
provides,provides,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LoggingAdvice,LoggingAdvice,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
provides,provides,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
and,and,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
so,so,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
and,and,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
so,so,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RequiredDataAdvice,RequiredDataAdvice,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
name,name,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
to,to,org.openmrs.aop,False,0.95,Class appears to be correctly placed,org.openmrs.aop,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
